id,name,original_name,subtitle,category,equipment,equipment_detected,exercise_type,exercise_family,base_exercise_name,primaryMuscle,secondaryMuscles,muscleGroups,hasVideo,is_compound,difficulty_level,supersetable,duration_based,hypertrophy_rating,strength_rating,fat_loss_rating,endurance_rating,general_fitness_rating,optimal_rep_range_min,optimal_rep_range_max,recommended_sets,rest_seconds,fatigability,muscles_worked_count,priority_build_muscle,priority_get_lean,priority_home,priority_gym,complementary_families,is_equipment_primary
5ebedb11-b493-4672-8551-e5baaa4ab6ef,Elbow to Knee Twists (Bodyweight),Elbow To Knee Twists,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
5ec5e713-a451-40fa-bcbf-b49fc48b921b,Basketball Shot Jump (Bodyweight),Basketball Shot Jump,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,plyometrics,jump,Jump,Full Body,,Full Body,True,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,70,88,95,65,,False
5ec6c61b-1400-4a3f-b4fa-0869954b84f8,Seated Half Circle Front Raise (Dumbbell),Seated Half Circle Front Raise (Dumbbell),Shoulders - Dumbbell,Shoulders,Dumbbell,dumbbell,strength,front_raise,Front Raise,Front Delts,Upper Chest,Front Delts; Upper Chest,False,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"shoulder_press, lateral_raise, incline_bench_press",True
5ec6f631-ec60-445e-8c2b-d308ae24151c,Rotator Cuff Warm Up (Bodyweight),Rotator Cuff Warm Up,Arms - Bodyweight,Arms,Bodyweight,bodyweight,strength,arm_isolation,Arm Isolation,Biceps,Triceps,Biceps; Triceps,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bicep_curl, tricep_extension",False
5eca9676-7899-4b35-b564-12b3f3e26aca,Reverse Grip Overhead Press (Barbell),Reverse Grip Overhead Press (Barbell),Shoulders - Barbell,Shoulders,Barbell,barbell,strength,shoulder_press,Shoulder Press,Front Delts,Side Delts; Triceps,Front Delts; Side Delts; Triceps,False,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,95,80,65,95,"lateral_raise, front_raise, tricep_extension",True
5ed15cef-b103-4c6c-a3d7-f2ffad52a690,Front Squat (Dumbbell),Front Squat (Dumbbell),Legs - Dumbbell,Legs,Dumbbell,dumbbell,strength,front_squat,Front Squat,Quads,,Quads,False,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,92,90,92,90,"leg_press, leg_extension, lunge, leg_curl",False
5eefef0a-9317-44a1-b407-b9586a4c5e0f,Side to Side Jump Over Stepbox (Bodyweight),Side To Side Jump Over Stepbox,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,plyometrics,jump,Jump,Full Body,,Full Body,False,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,70,88,95,65,,False
5f1652ab-ed34-4f54-8403-d404e0559f91,Back Lever (Rings),Ring Back Lever,Back - Rings,Back,Machine,machine,strength,back_compound,Back Compound,Middle Back,Lats,Middle Back; Lats,False,False,advanced,True,False,7,5,5,6,6,10,15,3,60,4,2,80,75,20,88,"bent_over_row, lat_pulldown",False
5f31dacb-0aa9-4ea9-83aa-9f0729e4af57,Seated Overhead Press (Barbell),Seated Overhead Press (Barbell),Shoulders - Barbell,Shoulders,Barbell,barbell,strength,shoulder_press,Shoulder Press,Front Delts,Side Delts; Triceps,Front Delts; Side Delts; Triceps,False,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,95,80,65,95,"lateral_raise, front_raise, tricep_extension",True
5f3bd028-3411-4afd-8db8-39dbd6e0c8f6,Seated Thumbs Up Pulse (Bodyweight),Seated Thumbs Up Pulse,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
5f42b91f-50fb-4b86-8e20-518110426bff,Leg Pull Side (Bodyweight),Leg Pull Side,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,leg_isolation,Leg Isolation,Quads,Glutes,Quads; Glutes,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"squat, leg_press",False
5f514ba1-2672-405d-87e2-279d68608a08,Biceps Clutch (Suspension Trainer),Suspender Biceps Clutch,Arms - Suspension Trainer,Arms,Bodyweight,bodyweight,strength,arm_isolation,Arm Isolation,Biceps,Triceps,Biceps; Triceps,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bicep_curl, tricep_extension",False
5f615eaf-bb45-47bb-aaad-05ec482526bb,Upright Shoulder External Rotation (Dumbbell),Upright Shoulder External Rotation (Dumbbell),Shoulders - Dumbbell,Shoulders,Dumbbell,dumbbell,strength,rotation,Rotation,Side Delts,Front Delts; Rear Delts,Side Delts; Front Delts; Rear Delts,False,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"shoulder_press, lateral_raise",False
5f657276-5728-4329-a57b-a517050aa802,Standing Inner Curl (Cable),Standing Inner Curl (Cable),Arms - Cable,Arms,Cable,cable,strength,bicep_curl,Bicep Curl,Biceps,Forearms (Flexors),Biceps; Forearms (Flexors),False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,85,88,30,92,"hammer_curl, preacher_curl, tricep_extension",False
5f682de8-f264-4d25-9ea1-70af3e53ea0c,Meditation (Bodyweight),Meditation,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
5f73fd1d-c4a7-47bb-b7f9-6703a91ead78,Jumping Jack Toe Touch (Bodyweight),Jumping Jack Toe Touch,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,plyometrics,jumping_jack,Jumping Jack,Full Body,,Full Body,True,False,intermediate,True,False,4,5,10,8,7,8,15,3,60,8,5,70,88,95,65,"burpee, high_knees, squat_jump",False
5f787f5c-6cc1-44ec-9e99-7c64540b2bc7,Straight Arm Crunch (Dumbbell),Straight Arm Crunch (Dumbbell),Core - Dumbbell,Core,Dumbbell,dumbbell,strength,crunch,Crunch,Upper Abs,Abs; Core,Upper Abs; Abs; Core,False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,92,90,92,90,"leg_raise, plank, russian_twist",False
5f81a880-b2ab-4d46-816c-6aacb976858f,Alternate Upper Chest Raise (Bodyweight),Alternate Upper Chest Raise,Shoulders - Bodyweight,Shoulders,Bodyweight,bodyweight,strength,raise,Raise,Side Delts,Front Delts,Side Delts; Front Delts,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"lateral_raise, front_raise",False
5f97c854-0977-423a-9c5b-7d58a67a5182,Kneeling Push Up Jump (Bodyweight),Kneeling Push Up Jump,Chest - Bodyweight,Chest,Bodyweight,bodyweight,plyometrics,push_up,Push Up,Mid Chest,Front Delts; Triceps; Core,Mid Chest; Front Delts; Triceps; Core,True,True,intermediate,True,False,4,5,9,8,9,8,15,3,60,8,5,70,88,95,65,"bench_press, fly, dip, tricep_extension",True
5fab6418-5e23-4883-98e9-b68f89f7bc80,Explosive Push Up (Band),Explosive Push Up (Resistance Band),Chest - Band,Chest,Band,band,plyometrics,push_up,Push Up,Mid Chest,Front Delts; Triceps; Core,Mid Chest; Front Delts; Triceps; Core,True,True,advanced,True,False,4,5,9,8,9,8,15,3,60,8,5,60,85,90,50,"bench_press, fly, dip, tricep_extension",False
5fb6c26d-9725-4e9b-b79c-2eb323db5e96,Front Chest Squat (Barbell),Front Chest Squat (Barbell),Legs - Barbell,Legs,Barbell,barbell,strength,front_squat,Front Squat,Quads,,Quads,False,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,95,80,65,95,"leg_press, leg_extension, lunge, leg_curl",False
5fccd879-cfcf-4451-9fca-b43d0ea10551,Arnold Press (Kettlebell),Arnold Press (Kettlebell),Shoulders - Kettlebell,Shoulders,Kettlebell,kettlebell,strength,arnold_press,Arnold Press,Front Delts,Side Delts; Triceps,Front Delts; Side Delts; Triceps,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,75,85,85,78,"shoulder_press, lateral_raise, front_raise",False
5fd6b28f-7685-4246-9a8e-c67c80426892,Hip Roll Plank (Bodyweight),Hip Roll Plank,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,plank,Plank,Core,Abs; Lower Back,Core; Abs; Lower Back,True,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,70,88,95,65,"crunch, leg_raise, russian_twist",True
5fe69c1b-0239-4d0f-91b7-5c45b9c1131e,90 Degrees External Rotation (Band),90 Degrees External Rotation (Resistance Band),Full Body - Band,Full Body,Band,band,strength,rotation,Rotation,Full Body,,Full Body,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,60,85,90,50,,False
5fef3099-427a-4358-9612-cd632f4eda8f,Lying Bench Side Oblique Crunch (Plate),Weighted Plate Lying Bench Side Oblique Crunch,Core - Plate,Core,Bodyweight,bodyweight,strength,oblique_crunch,Oblique Crunch,Obliques,Abs,Obliques; Abs,False,False,advanced,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"leg_raise, plank, russian_twist",False
60131fa0-2d25-4a74-9c6f-3bcd77523954,Pure Rear Kick (Machine),Lever Pure Rear Kick,Full Body - Machine,Full Body,Machine,machine,strength,kick,Kick,Full Body,,Full Body,False,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,80,75,20,88,,False
601a2b23-7524-4914-8e94-d5bd9572f454,Sitting Hip Mobilization Circle on Exercise Ball (Bodyweight),Sitting Hip Mobilization Circle On Exercise Ball (,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,hip_stretch,Hip Stretch,,,,False,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
601a67dd-ccac-429a-a59b-7815b27ff69f,Criss Cross Knee Tuck (Bodyweight),Criss Cross Knee Tuck,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
601bd346-f3ab-430e-84c1-cfc5bf72cc7e,Lying Close Grip Triceps Extension (Barbell),Lying Close Grip Triceps Extension (Barbell),Arms - Barbell,Arms,Barbell,barbell,strength,tricep_extension,Tricep Extension,Triceps,,Triceps,False,False,intermediate,True,False,9,6,5,6,6,10,15,3,60,4,2,95,80,65,95,"tricep_pushdown, skull_crusher, dip, bicep_curl",False
601e854b-4a84-4847-98a7-08e771dcc5cc,Smith Front Squat (Clean Grip) (Smith Machine),Smith Front Squat (clean Grip),Legs - Clean Grip,Legs,Smith Machine,smith_machine,strength,front_squat,Front Squat,Quads,,Quads,False,True,advanced,False,False,10,10,8,5,9,5,10,4,120,9,6,72,70,25,80,"leg_press, leg_extension, lunge, leg_curl",False
602487db-c80b-48af-a387-c5b2a3ada785,Seated Good Morning (Barbell),Seated Good Morning (Barbell),Legs - Barbell,Legs,Barbell,barbell,strength,good_morning,Good Morning,Hamstrings,Glutes; Lower Back,Hamstrings; Glutes; Lower Back,False,True,intermediate,True,False,9,9,7,5,8,6,12,4,90,7,4,95,80,65,95,"romanian_deadlift, hip_thrust, back_extension",False
6030b96f-7fbd-4cb0-9109-2c87e62d0c7d,Lunge (Bodyweight),Lunge,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,lunge,Lunge,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,70,88,95,65,"split_squat, step_up, squat, leg_press",False
603b7516-4dba-4361-8ed8-2db0a802f7a8,Pin Squat (Barbell),Pin Squat (Barbell),Legs - Barbell,Legs,Barbell,barbell,strength,squat,Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,False,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,95,80,65,95,"leg_press, leg_extension, lunge, leg_curl",True
603bfd0b-f4bd-4e03-8e3c-f126014e7e02,Split Squat with Low Box (Bodyweight),Split Squat With Low Box,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,split_squat,Split Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,70,88,95,65,"leg_press, leg_extension, lunge, leg_curl",False
603db727-2bed-43cf-8a60-c3beffa2bd46,Lateral Step Up (Bodyweight),Lateral Step Up,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,step_up,Step Up,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,70,88,95,65,"lunge, split_squat, squat",False
6043fca1-67b5-462b-b63b-f18a7c7a0319,Rear Lunge (Dumbbell),Rear Lunge (Dumbbell),Legs - Dumbbell,Legs,Dumbbell,dumbbell,strength,lunge,Lunge,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,False,True,intermediate,True,False,9,8,8,5,9,6,12,4,90,7,4,92,90,92,90,"split_squat, step_up, squat, leg_press",False
6045c83f-5916-4e73-9372-0dd0d1ccbf36,Patrick Step (Bodyweight),Patrick Step (Bodyweight),Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,False,False,beginner,True,False,7,5,5,7,6,10,15,3,60,4,2,70,88,95,65,,False
6050f160-49df-43f3-83db-6f5e40be7170,Side Lunge (Dumbbell),Side Lunge (Dumbbell),Legs - Dumbbell,Legs,Dumbbell,dumbbell,strength,lateral_lunge,Lateral Lunge,Quads,,Quads,True,True,intermediate,True,False,9,8,8,5,9,6,12,4,90,7,4,92,90,92,90,"split_squat, step_up, squat, leg_press",False
605ec30d-b983-4ae8-8e59-3f27ad9213f7,Standing Opposite Straight Arm Clasp (Right Over L) (Bodyweight),Standing Opposite Straight Arm Clasp (right Over L,Arms - Right Over L,Arms,Bodyweight,bodyweight,strength,arm_isolation,Arm Isolation,Biceps,Triceps,Biceps; Triceps,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bicep_curl, tricep_extension",False
60830ad3-6fdb-4ba5-b28f-bc63dbb113d6,Roll Ball Foot (Bodyweight),Roll Ball Foot,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
608a268c-8a6f-41aa-968b-d6daf00b1403,Assisted Single Arm Pull Up (Band),Assisted Single Arm Pull Up (Resistance Band),Back - Band,Back,Band,band,strength,pull_up,Pull Up,Lats,Biceps; Upper Back,Lats; Biceps; Upper Back,True,True,advanced,True,False,8,8,7,5,9,6,12,4,90,7,4,60,85,90,50,"lat_pulldown, bent_over_row, bicep_curl",False
608c04c2-d0d5-4237-b3fd-75aae54f51d5,Push Up to Side Plank (Suspension Trainer),Suspender Push Up To Side Plank,Chest - Suspension Trainer,Chest,Bodyweight,bodyweight,strength,push_up,Push Up,Mid Chest,Front Delts; Triceps; Core,Mid Chest; Front Delts; Triceps; Core,True,True,intermediate,True,False,8,8,7,7,9,6,12,4,90,7,4,70,88,95,65,"bench_press, fly, dip, tricep_extension",True
608e9ea1-5a54-4307-87a4-9e4e402d78d5,Plate Hyperextension (Bodyweight),Plate Hyperextension,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,back_extension,Back Extension,Lower Back,,Lower Back,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"romanian_deadlift, good_morning, glute_bridge",False
6098f990-2ca2-499a-b5eb-e690a7ad07f2,Handstand Against the Wall (Bodyweight),Handstand Against The Wall,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,wall_exercise,Wall Exercise,Full Body,,Full Body,True,False,advanced,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
60cb1bd0-3154-4404-afb1-ee1724adf262,Jackknife Sit Up (Band),Jackknife Sit Up (Band),Core - Band,Core,Band,band,strength,crunch,Crunch,Upper Abs,Abs; Core,Upper Abs; Abs; Core,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,60,85,90,50,"leg_raise, plank, russian_twist",False
60d2dbba-1241-4ad9-8577-a21ec0914d25,Arms Curl Knee Drive (Bodyweight),Arms Curl Knee Drive,Arms - Bodyweight,Arms,Bodyweight,bodyweight,strength,bicep_curl,Bicep Curl,Biceps,Forearms (Flexors),Biceps; Forearms (Flexors),True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"hammer_curl, preacher_curl, tricep_extension",False
60e9e9d3-0ceb-4487-8688-df0d0ba6423e,Ifbb Pose (Bodyweight),Ifbb Pose,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,yoga_pose,Yoga Pose,,,,False,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
60f517b1-fee3-48dc-bdca-39327bfe0cd1,Incline Y Raise (Kettlebell),Incline Y Raise (Kettlebell),Shoulders - Kettlebell,Shoulders,Kettlebell,kettlebell,strength,raise,Raise,Side Delts,Front Delts,Side Delts; Front Delts,False,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,75,85,85,78,"lateral_raise, front_raise",False
60f52980-3cae-41b7-8408-25eafc94696a,Medicine Ball Overhead Throw (Bodyweight),Medicine Ball Overhead Throw,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,bent_over_row,Bent Over Row,Middle Back,Lats; Rear Delts; Biceps,Middle Back; Lats; Rear Delts; Biceps,True,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
60fccbbf-db4c-4355-bd66-21222f639f06,Standing Hand Out Cross Kick (Bodyweight),Standing Hand Out Cross Kick,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,kick,Kick,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
611ed3da-f581-424a-bc96-47e3aa203df9,Russian Twist Boat Row (Dumbbell),Russian Twist Boat Row (Dumbbell),Back - Dumbbell,Back,Dumbbell,dumbbell,strength,bent_over_row,Bent Over Row,Middle Back,Lats; Rear Delts; Biceps,Middle Back; Lats; Rear Delts; Biceps,False,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,92,90,92,90,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
61217f19-c791-45ef-af50-418ba30e9d41,Bridge Straight Leg Raise (Bodyweight),Bridge Straight Leg Raise,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,leg_raise,Leg Raise,Lower Abs,Hip Flexors; Abs,Lower Abs; Hip Flexors; Abs,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"crunch, plank, reverse_crunch",False
61350c69-27d3-490e-8434-c8780efe602f,Alternate Side Step Bend (Bodyweight),Alternate Side Step Bend,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
6144ebb5-1fe5-4239-8925-872dd9cb69eb,Roll Ball Infraspinatus Stretch (Bodyweight),Roll Ball Infraspinatus Stretch,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,flexibility,Flexibility,,,,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
6145985e-6b2e-4235-b1e6-c74f6ba4a867,Lever Bent Over Single Arm Neutral Grip Row (With) (Machine),Lever Bent Over Single Arm Neutral Grip Row (with,Back - With,Back,Machine,machine,strength,machine_row,Machine Row,Middle Back,,Middle Back,False,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,80,75,20,88,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
61494a7c-fc72-4f24-b148-af8790acdc4d,Forward Backward Lunge (Barbell),Forward Backward Lunge (Barbell),Legs - Barbell,Legs,Barbell,barbell,strength,lunge,Lunge,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,False,True,intermediate,True,False,9,9,8,5,9,6,12,4,90,7,4,95,80,65,95,"split_squat, step_up, squat, leg_press",False
615916f3-c166-441d-a177-d0726527c978,Overhead Squat (Barbell),Overhead Squat (Barbell),Legs - Barbell,Legs,Barbell,barbell,strength,squat,Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,False,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,95,80,65,95,"leg_press, leg_extension, lunge, leg_curl",True
615ca083-e0b5-457d-9475-dc72a8172469,Kneeling Plank (Bodyweight),Kneeling Plank,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,plank,Plank,Core,Abs; Lower Back,Core; Abs; Lower Back,True,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,70,88,95,65,"crunch, leg_raise, russian_twist",True
615d8a72-28f3-4b41-985a-14a6a7d8428c,Row and Stepover (Bodyweight),Row And Stepover,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,bent_over_row,Bent Over Row,Middle Back,Lats; Rear Delts; Biceps,Middle Back; Lats; Rear Delts; Biceps,True,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
61612406-edfa-4330-bfc3-665195b54b74,Kneeling Push Up to Hovering Table Top (Bodyweight),Kneeling Push Up To Hovering Table Top,Chest - Bodyweight,Chest,Bodyweight,bodyweight,strength,push_up,Push Up,Mid Chest,Front Delts; Triceps; Core,Mid Chest; Front Delts; Triceps; Core,True,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,70,88,95,65,"bench_press, fly, dip, tricep_extension",True
61777e68-fc54-4c64-a778-c711606bbded,Bicycle Crunch Floor Touch (Bodyweight),Bicycle Crunch Floor Touch,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,bicycle_crunch,Bicycle Crunch,Obliques,Abs; Hip Flexors,Obliques; Abs; Hip Flexors,False,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"leg_raise, plank, russian_twist",False
617fa283-1046-4241-9aac-3ed0d72c8cc2,Sitting Floor Floating Heels Together Abductor (Bodyweight),Sitting Floor Floating Heels Together Abductor,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,hip_abduction,Hip Abduction,Glute Med/Min,Glutes,Glute Med/Min; Glutes,False,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"hip_adduction, glute_kickback, hip_thrust",False
618e6b7b-8e0f-4403-bc4d-278dceb302ca,Side Bear Crawl (Bodyweight),Side Bear Crawl,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,bear_crawl,Bear Crawl,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
6195fedb-8ff5-4a2c-a654-54ce30e613ac,Standing Bend Alternating Toe Touch (Bodyweight),Standing Bend Alternating Toe Touch,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,hamstring_stretch,Hamstring Stretch,Full Body,,Full Body,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
61a22216-9796-413a-954f-ce9325bbf314,Standing One Arm Circling (Bodyweight),Standing One Arm Circling,Arms - Bodyweight,Arms,Bodyweight,bodyweight,strength,arm_isolation,Arm Isolation,Biceps,Triceps,Biceps; Triceps,True,False,advanced,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bicep_curl, tricep_extension",False
